customer_id,first_name,last_name,gender,birth_year,customer_segment,kyc_status,signup_date,acquisition_channel,home_governorate,home_city
C032952,Farah,Fouad,Female,2001,Mass,Verified,2025-02-10,Paid Social,Giza,Faisal - Central
C032953,Hassan,Ahmed,Male,2002,Youth,Verified,2024-01-04,Merchant Referral,Cairo,Shubra
C032954,Omar,Ibrahim,Male,2001,Mass,Verified,2025-09-07,Referral,Dakahlia,Mit Ghamr - Central
C032955,Jana,Fathy,Female,2000,Youth,Verified,2024-04-25,Organic,Sohag,Akhmim
C032956,Dina,Helmy,Female,1997,Mass,Verified,2022-12-22,Organic,Cairo,New Cairo
C032957,Aya,Saad,Female,2003,Youth,Verified,2023-01-18,Paid Social,Giza,6th of October - Central
C032958,Mona,Eid,Female,1988,Mass,Verified,2025-11-30,Organic,Sohag,Sohag
C032959,Rania,Eid,Female,2007,Youth,Verified,2024-08-31,Corporate Campaign,Qalyubia,Qalyub
C032960,Mariam,Sayed,Female,1965,Affluent,Verified,2023-12-17,Agent Network,Giza,Imbaba
C032961,Ahmed,Farag,Male,1982,Affluent,Verified,2024-04-10,Merchant Referral,Cairo,Nasr City - Central
C032962,Dina,Farag,Female,1995,Mass,Verified,2025-02-20,Organic,Cairo,Shubra
C032963,Sherif,Ibrahim,Male,1987,Mass,Verified,2024-10-02,Paid Social,Giza,Haram - Central
C032964,Esraa,Ashraf,Female,1990,Mass,Verified,2024-03-29,Organic,Monufia,Menouf
C032965,Nour,Hassan,Female,1987,Mass,Restricted,2022-12-22,Corporate Campaign,Fayoum,Fayoum - Central
C032966,Nour,Mansour,Female,2007,Youth,Verified,2023-09-25,Corporate Campaign,Cairo,Shubra - Central
C032967,Youssef,Farag,Male,1975,Mass,Verified,2023-04-23,Merchant Referral,Giza,Imbaba
C032968,Salma,Helmy,Female,2001,Youth,Verified,2024-07-12,Paid Social,Alexandria,Stanley - Central
C032969,Mohamed,Gaber,Male,2000,Youth,Verified,2024-09-06,Referral,Cairo,Mokattam
C032970,Youssef,Abdelaziz,Male,2001,Mass,Verified,2025-07-29,Referral,Alexandria,Smouha - Central
C032971,Hatem,Abdelaziz,Male,1994,Mass,Verified,2022-12-30,Referral,Giza,Dokki
C032972,Menna,Nassar,Female,1986,Mass,Verified,2023-08-05,Organic,Fayoum,Ibshaway - Central
C032973,Khaled,Ashraf,Male,1988,Affluent,Verified,2024-05-27,Merchant Referral,Gharbia,Kafr El Zayat - Central
C032974,Maya,Abdelrahman,Female,2001,Mass,Verified,2023-10-25,Organic,Fayoum,Fayoum
C032975,Mostafa,Ali,Male,1993,Mass,Restricted,2023-08-13,Referral,Damietta,Damietta - Central
C032976,Omar,Abdelaziz,Male,2002,Youth,Verified,2023-09-09,Organic,Port Said,Port Fouad - Central
C032977,Ahmed,Abdelrahman,Male,2000,Mass,Verified,2023-12-11,Referral,Giza,Mohandessin
C032978,Mina,Hassan,Male,2001,Youth,Verified,2024-08-31,Organic,Cairo,Ain Shams
C032979,Nada,Sayed,Female,1990,Mass,Verified,2025-11-19,Organic,Dakahlia,Mansoura
C032980,Hassan,Mostafa,Male,1985,Microbusiness,Verified,2022-08-08,Organic,Alexandria,Agami - Central
C032981,Amr,Rizk,Male,1981,Affluent,Verified,2026-05-31,Organic,Beni Suef,Nasser - Central
C032982,Maya,Ashraf,Female,1992,Mass,Verified,2025-11-07,Paid Social,Giza,6th of October
C032983,Peter,Ashraf,Male,1991,Affluent,Verified,2023-02-04,Organic,Qalyubia,Khanka
C032984,Rania,Rizk,Female,1980,Mass,Verified,2023-03-27,Organic,Alexandria,Borg El Arab - Central
C032985,Esraa,Samir,Female,1988,Mass,Verified,2024-07-27,Paid Social,Cairo,Downtown - Central
C032986,Menna,Soliman,Female,1978,Mass,Verified,2023-09-21,Referral,Cairo,Maadi - Central
C032987,Mohamed,Gaber,Male,1997,Youth,Verified,2023-04-10,Corporate Campaign,Fayoum,Ibshaway
C032988,Peter,Eid,Male,2006,Youth,Verified,2025-09-28,Referral,Beni Suef,Nasser - Central
C032989,Hager,Ibrahim,Female,1977,Mass,Verified,2022-06-17,Referral,Suez,Suez
C032990,Fady,Abdelrahman,Male,1980,Affluent,Verified,2022-03-26,Agent Network,Giza,Sheikh Zayed
C032991,Dina,Gaber,Female,1988,Affluent,Verified,2025-08-11,Organic,Beheira,Nubaria
C032992,Ziad,Sayed,Male,1992,Mass,Verified,2025-09-28,Paid Social,Cairo,Ain Shams
C032993,Sherif,Samir,Male,1991,Mass,Verified,2024-01-26,Agent Network,Giza,Haram - Central
C032994,Karim,Fouad,Male,1996,Mass,Pending Review,2025-07-20,Corporate Campaign,Cairo,Maadi - Central
C032995,Hager,Eid,Female,1990,Mass,Verified,2023-01-25,Organic,Cairo,Nasr City - Central
C032996,Heba,Hassan,Female,2002,Youth,Verified,2024-05-20,Organic,Giza,Dokki
C032997,Ali,Farag,Male,1998,Mass,Verified,2025-08-06,Referral,Qalyubia,Shubra El Kheima - Central
C032998,Sherif,Mahmoud,Male,1988,Mass,Verified,2022-02-21,Referral,Giza,Sheikh Zayed - Central
C032999,Jana,Farag,Female,1982,Mass,Verified,2022-11-04,Corporate Campaign,Gharbia,El Mahalla El Kubra - Central
C033000,Hassan,Abdelaziz,Male,1978,Mass,Verified,2022-05-12,Agent Network,Damietta,New Damietta - Central
C033001,Rania,Sayed,Female,1978,Affluent,Verified,2023-12-26,Organic,Sharqia,Minya Al Qamh - Central
C033002,Sherif,Ahmed,Male,1999,Youth,Verified,2023-12-07,Agent Network,Cairo,Downtown - Central
C033003,Karim,Nassar,Male,1989,Mass,Verified,2022-12-15,Agent Network,Cairo,Heliopolis - Central
C033004,Tarek,Ashraf,Male,2007,Youth,Verified,2024-07-07,Agent Network,Giza,6th of October
C033005,Karim,Gaber,Male,1997,Mass,Verified,2023-03-06,Merchant Referral,Cairo,Ain Shams - Central
C033006,Fady,Mostafa,Male,2001,Youth,Verified,2025-01-07,Paid Social,Assiut,New Assiut - Central
C033007,Tarek,Salah,Male,1981,Mass,Pending Review,2024-11-23,Referral,Port Said,Port Fouad - Central
C033008,Nada,Eid,Female,1999,Mass,Verified,2024-09-18,Paid Social,Beheira,Kafr El Dawwar - Central
C033009,Fady,Eid,Male,2000,Mass,Verified,2024-02-11,Organic,Damietta,Ras El Bar - Central
C033010,Jana,Helmy,Female,2000,Youth,Verified,2023-01-17,Referral,Giza,Haram
C033011,Ibrahim,Ahmed,Male,1988,Affluent,Pending Review,2022-01-21,Organic,Luxor,Armant
C033012,Dina,Soliman,Female,1988,Mass,Verified,2024-06-24,Organic,Giza,Imbaba
C033013,Ahmed,Eid,Male,2007,Youth,Verified,2025-11-30,Corporate Campaign,Cairo,Shubra - Central
C033014,Mohamed,Mansour,Male,1985,Mass,Verified,2022-08-14,Referral,Dakahlia,Aga
C033015,Nour,Kamal,Female,1991,Mass,Verified,2024-01-30,Organic,Qalyubia,Khanka
C033016,Heba,Ibrahim,Female,1978,Affluent,Verified,2023-05-14,Paid Social,Beheira,Damanhur - Central
C033017,Ziad,Fathy,Male,2004,Youth,Verified,2022-07-04,Unknown,Qalyubia,Khanka - Central
C033018,Mahmoud,Ali,Male,1992,Mass,Verified,2025-10-06,Organic,Cairo,Shubra
C033019,Yasmin,Soliman,Female,1993,Mass,Verified,2024-05-24,Corporate Campaign,Port Said,Port Said - Central
C033020,Peter,Farag,Male,1997,Mass,Verified,2024-07-11,Referral,Cairo,Maadi - Central
C033021,Ziad,Shawky,Male,2004,Youth,Verified,2025-12-24,Paid Social,Alexandria,Borg El Arab
C033022,Mohamed,Abdelrahman,Male,2002,Youth,Restricted,2024-10-15,Corporate Campaign,Cairo,Downtown - Central
C033023,Ziad,Ibrahim,Male,1983,Mass,Verified,2024-12-11,Organic,Giza,6th of October - Central
C033024,Mostafa,Ashraf,Male,1986,Mass,Verified,2023-10-01,Merchant Referral,Cairo,Heliopolis - Central
C033025,Hassan,Sayed,Male,1978,Mass,Verified,2024-01-07,Corporate Campaign,Red Sea,Marsa Alam
C033026,Mina,Rizk,Male,2005,Youth,Restricted,2023-09-14,Corporate Campaign,Cairo,Ain Shams - Central
C033027,Nour,Eid,Female,1977,Mass,Verified,2022-03-03,Agent Network,South Sinai,Dahab
C033028,Ali,Saad,Male,1979,Mass,Verified,2022-04-24,Organic,Cairo,New Cairo
C033029,Mona,Shawky,Female,1975,Mass,Verified,2025-01-19,Paid Social,Aswan,Kom Ombo
C033030,Mohamed,Nassar,Male,1997,Mass,Verified,2022-12-25,Organic,Qalyubia,Shubra El Kheima
C033031,Reem,Eid,Female,1989,Mass,Verified,2023-11-20,Referral,Kafr El Sheikh,Kafr El Sheikh - Central
C033032,Nada,Ibrahim,Female,1990,Mass,Verified,2022-07-07,Agent Network,Giza,Faisal - Central
C033033,Ziad,Mahmoud,Male,1996,Youth,Restricted,2025-08-06,Corporate Campaign,Giza,Haram
C033034,Karim,Helmy,Male,1984,Microbusiness,Verified,2022-08-18,Organic,Giza,Sheikh Zayed
C033035,Mohamed,Ahmed,Male,1983,Affluent,Verified,2022-05-18,Agent Network,Assiut,New Assiut
C033036,Farah,Mansour,Female,1987,Mass,Verified,2025-06-02,Merchant Referral,Beni Suef,New Beni Suef
C033037,Sara,Abdelaziz,Female,1979,Mass,Verified,2023-03-23,Corporate Campaign,Cairo,Ain Shams
C033038,Hatem,Helmy,Male,1972,Affluent,Verified,2024-07-29,Organic,Assiut,Dairut - Central
C033039,Karim,Mansour,Male,1977,Affluent,Verified,2026-01-28,Paid Social,Cairo,Downtown - Central
C033040,Youssef,Mansour,Male,1990,Mass,Verified,2022-03-10,Organic,Alexandria,Agami - Central
C033041,Khaled,Farag,Male,1988,Mass,Verified,2024-06-14,Referral,Giza,Imbaba
C033042,Sherif,Soliman,Male,1989,Mass,Verified,2026-05-26,Referral,Luxor,Esna
C033043,Aya,Soliman,Female,1977,Mass,Verified,2023-11-13,Referral,Giza,Mohandessin - Central
C033044,Nour,Fouad,Female,2002,Youth,Verified,2023-07-19,Paid Social,Kafr El Sheikh,Baltim
C033045,Mostafa,Rizk,Male,2000,Youth,Verified,2023-07-13,Paid Social,Alexandria,Stanley
C033046,Salma,Ahmed,Female,1992,Mass,Verified,2023-04-01,Organic,Dakahlia,Mit Ghamr - Central
C033047,Farah,Gaber,Female,1978,Mass,Verified,2023-03-11,Paid Social,Cairo,New Cairo - Central
C033048,Mostafa,Abdelrahman,Male,1991,Mass,Verified,2023-02-06,Agent Network,Qalyubia,Qalyub - Central
C033049,Hatem,Salah,Male,1998,Mass,Verified,2024-03-15,Corporate Campaign,Sohag,Akhmim
C033050,Mona,Mansour,Female,1986,Mass,Verified,2022-04-22,Organic,Alexandria,Stanley
C033051,Peter,Ibrahim,Male,1986,Mass,Verified,2024-02-09,Referral,Alexandria,Agami
C033052,Heba,Eid,Female,1993,Mass,Verified,2025-11-21,Referral,Suez,Ain Sokhna - Central
C033053,Tarek,Mostafa,Male,2000,Youth,Verified,2024-11-20,Paid Social,Fayoum,Fayoum
C033054,Karim,Fouad,Male,1999,Mass,Verified,2023-10-04,Paid Social,Sharqia,Minya Al Qamh
C033055,Nour,Ali,Female,1998,Mass,Verified,2024-01-18,Organic,Matrouh,Siwa
C033056,Omar,Saad,Male,2003,Youth,Verified,2025-04-23,Referral,Assiut,New Assiut
C033057,Aya,Farag,Female,1989,Microbusiness,Verified,2025-06-21,Paid Social,Qalyubia,Qalyub - Central
C033058,Mahmoud,Ahmed,Male,1995,Mass,Verified,2024-05-20,Paid Social,Cairo,Downtown - Central
C033059,Omar,Farag,Male,2003,Youth,Verified,2023-03-20,Organic,Luxor,Armant
C033060,Yasmin,Rizk,Female,1999,Mass,Verified,2023-01-20,Corporate Campaign,Sharqia,Zagazig - Central
C033061,Amr,Abdelaziz,Male,1976,Mass,Verified,2023-08-17,Agent Network,Beheira,Kafr El Dawwar
C033062,Hassan,Gaber,Male,1992,Mass,Verified,2025-09-06,Organic,Giza,Mohandessin
C033063,Hager,Ibrahim,Female,2004,Youth,Verified,2024-01-19,Agent Network,Damietta,Damietta - Central
C033064,Fady,Fouad,Male,1989,Mass,Verified,2022-12-27,Merchant Referral,Assiut,New Assiut - Central
C033065,Sara,Kamal,Female,1992,Mass,Verified,2025-02-02,Agent Network,Giza,Haram - Central
C033066,Mariam,Helmy,Female,1990,Mass,Verified,2024-08-07,Referral,Giza,Imbaba
C033067,Fady,Shawky,Male,2001,Youth,Verified,2024-06-09,Merchant Referral,Giza,6th of October
C033068,Amr,Gaber,Male,1984,Affluent,Verified,2022-07-06,Merchant Referral,Cairo,Downtown - Central
C033069,Nada,Ibrahim,Female,1998,Microbusiness,Verified,2022-03-05,Merchant Referral,Cairo,Downtown - Central
C033070,Ibrahim,Mostafa,Male,1996,Youth,Verified,2023-08-09,Referral,Beni Suef,New Beni Suef - Central
C033071,Fady,Ali,Male,1991,Mass,Verified,2024-03-20,Agent Network,Gharbia,Kafr El Zayat - Central
C033072,Nada,Saad,Female,1997,Youth,Verified,2023-01-03,Organic,Giza,Imbaba
C033073,Peter,Ibrahim,Male,2000,Mass,Verified,2022-09-01,Merchant Referral,Qalyubia,Obour
C033074,Nour,Mahmoud,Female,1979,Mass,Verified,2023-04-19,Agent Network,Giza,Mohandessin
C033075,Maya,Helmy,Female,1997,Mass,Verified,2022-05-07,Organic,Qalyubia,Qalyub
C033076,Maya,Sayed,Female,1999,Youth,Pending Review,2022-12-22,Referral,Cairo,Nasr City - Central
C033077,Hassan,Farag,Male,2001,Youth,Verified,2025-10-20,Merchant Referral,Assiut,New Assiut - Central
C033078,Peter,Fathy,Male,1996,Mass,Verified,2023-07-14,Organic,Dakahlia,Talkha
C033079,Ali,Hassan,Male,2001,Youth,Verified,2023-02-23,Referral,Port Said,Port Fouad
C033080,Ibrahim,Farag,Male,1989,Mass,Verified,2023-10-29,Agent Network,Cairo,New Cairo
C033081,Salma,Ali,Female,2000,Youth,Verified,2023-05-29,Referral,South Sinai,El Tor
C033082,Dina,Mansour,Female,2002,Youth,Verified,2022-06-18,Organic,Cairo,Shubra - Central
C033083,Khaled,Shawky,Male,1986,Microbusiness,Verified,2022-10-14,Referral,Alexandria,Borg El Arab - Central
C033084,Rana,Ibrahim,Female,1993,Mass,Verified,2022-09-25,Corporate Campaign,Cairo,New Cairo - Central
C033085,Ziad,Farag,Male,1997,Youth,Verified,2022-12-02,Organic,Qena,Qena
C033086,Ziad,Abdelaziz,Male,2003,Youth,Verified,2022-06-01,Referral,Cairo,Mokattam
C033087,Mona,Nassar,Female,1988,Mass,Verified,2024-03-06,Organic,Monufia,Ashmoun
C033088,Youssef,Abdelrahman,Male,1997,Youth,Verified,2022-01-14,Referral,Dakahlia,Belqas
C033089,Mohamed,Abdelaziz,Male,1976,Affluent,Verified,2023-10-12,Agent Network,Gharbia,El Mahalla El Kubra
C033090,Nada,Salah,Female,1983,Mass,Verified,2023-11-08,Organic,Qalyubia,Shubra El Kheima
C033091,Ahmed,Soliman,Male,1987,Mass,Verified,2022-10-25,Paid Social,Ismailia,Fayed
C033092,Salma,Salah,Female,1983,Mass,Verified,2023-08-19,Referral,Giza,Faisal
C033093,Khaled,Nassar,Male,2002,Youth,Verified,2023-01-17,Organic,Giza,Imbaba
C033094,Yassin,Farag,Male,2003,Youth,Verified,2024-08-01,Referral,Giza,Haram - Central
C033095,Reem,Soliman,Female,1967,Affluent,Verified,2022-09-14,Paid Social,Qena,Nag Hammadi
C033096,Farah,Mostafa,Female,2003,Youth,Verified,2022-01-07,Organic,Giza,6th of October - Central
C033097,Ziad,Mansour,Male,2005,Youth,Verified,2024-09-28,Referral,Gharbia,Zefta - Central
C033098,Karim,Farag,Male,1979,Mass,Verified,2023-01-20,Agent Network,Alexandria,Sidi Gaber
C033099,Ziad,Salah,Male,1994,Mass,Verified,2023-07-11,Corporate Campaign,Giza,Mohandessin
C033100,Mona,Fouad,Female,1996,Mass,Verified,2022-09-13,Organic,Giza,Sheikh Zayed
C033101,Khaled,Shawky,Male,1974,Affluent,Verified,2026-03-13,Referral,Giza,Haram
C033102,Salma,Hassan,Female,1987,Affluent,Verified,2022-05-06,Referral,Gharbia,El Mahalla El Kubra
C033103,Salma,Ibrahim,Female,1980,Mass,Verified,2024-09-13,Organic,Assiut,New Assiut - Central
C033104,Amr,Ali,Male,2007,Youth,Verified,2024-12-15,Agent Network,Damietta,New Damietta
C033105,Nancy,Abdelaziz,Female,1981,Mass,Verified,2024-07-03,Referral,Port Said,Port Said
C033106,Mahmoud,Gaber,Male,1992,Affluent,Verified,2023-03-18,Organic,Dakahlia,Aga
C033107,Hatem,Abdelrahman,Male,1997,Youth,Verified,2025-09-17,Referral,Giza,Haram - Central
C033108,Youssef,Gaber,Male,1984,Affluent,Verified,2022-06-23,Corporate Campaign,Damietta,New Damietta - Central
C033109,Menna,Nassar,Female,2000,Mass,Verified,2023-06-26,Organic,Cairo,Mokattam - Central
C033110,Esraa,Ali,Female,1997,Mass,Verified,2024-02-15,Organic,Giza,Dokki - Central
C033111,Fady,Ahmed,Male,2006,Youth,Verified,2022-10-06,Agent Network,Giza,Dokki - Central
C033112,Karim,Mahmoud,Male,1982,Mass,Verified,2023-05-14,Agent Network,Cairo,Maadi - Central
C033113,Amr,Farag,Male,1999,Mass,Verified,2024-08-14,Paid Social,Alexandria,Stanley - Central
C033114,Menna,Helmy,Female,2001,Mass,Verified,2022-06-01,Paid Social,Aswan,Kom Ombo
C033115,Omar,Eid,Male,1970,Microbusiness,Verified,2025-05-30,Corporate Campaign,Suez,Suez
C033116,Fady,Kamal,Male,2003,Youth,Verified,2022-05-25,Corporate Campaign,Alexandria,Borg El Arab
C033117,Ali,Abdelaziz,Male,2007,Youth,Verified,2025-07-31,Organic,Cairo,Mokattam
C033118,Reem,Ashraf,Female,1976,Mass,Verified,2022-03-28,Organic,Giza,Mohandessin - Central
C033119,Rania,Ibrahim,Female,1983,Mass,Verified,2024-06-14,Paid Social,Giza,Imbaba
C033120,Mina,Mansour,Male,2005,Youth,Verified,2023-02-19,Organic,Cairo,Mokattam
C033121,Rana,Samir,Female,1976,Mass,Verified,2024-07-24,Organic,Cairo,Heliopolis - Central
C033122,Mona,Hassan,Female,2001,Youth,Verified,2023-05-11,Referral,Alexandria,Miami - Central
C033123,Karim,Mahmoud,Male,2000,Youth,Verified,2022-03-15,Referral,Cairo,Maadi - Central
C033124,Fady,Ashraf,Male,2004,Youth,Verified,2023-02-16,Paid Social,Alexandria,Agami
C033125,Mina,Saad,Male,1993,Mass,Verified,2024-06-07,Merchant Referral,Sharqia,Belbeis
C033126,Ibrahim,Sayed,Male,1986,Mass,Verified,2024-09-04,Referral,Giza,Imbaba
C033127,Sherif,Rizk,Male,1993,Mass,Verified,2025-08-08,Paid Social,Red Sea,Safaga
C033128,Hatem,Abdelaziz,Male,1998,Youth,Verified,2025-05-08,Corporate Campaign,Giza,Imbaba
C033129,Tarek,Abdelaziz,Male,1986,Mass,Verified,2025-06-30,Paid Social,Giza,Sheikh Zayed
C033130,Mostafa,Ashraf,Male,2006,Youth,Verified,2024-07-24,Organic,Cairo,Mokattam
C033131,Peter,Saad,Male,2006,Youth,Verified,2024-08-30,Corporate Campaign,Dakahlia,Mit Ghamr - Central
C033132,Aya,Nassar,Female,1976,Affluent,Verified,2022-10-04,Corporate Campaign,Beheira,Kafr El Dawwar
C033133,Tarek,Fathy,Male,1989,Mass,Verified,2022-10-05,Referral,Alexandria,Miami - Central
C033134,Mostafa,Mahmoud,Male,1999,Mass,Verified,2023-08-15,Agent Network,Matrouh,Marsa Matrouh
C033135,Peter,Samir,Male,1991,Mass,Verified,2026-01-09,Referral,Assiut,New Assiut
C033136,Khaled,Soliman,Male,2002,Youth,Verified,2025-05-22,Merchant Referral,Assiut,Dairut
C033137,Nour,Abdelrahman,Female,1997,Microbusiness,Verified,2024-11-12,Agent Network,Cairo,Nasr City - Central
C033138,Reem,Salah,Female,1981,Mass,Verified,2024-02-28,Paid Social,Alexandria,Stanley - Central
C033139,Hatem,Nassar,Male,1982,Mass,Verified,2024-03-01,Paid Social,Cairo,Downtown
C033140,Mohamed,Abdelrahman,Male,2005,Youth,Verified,2023-04-11,Merchant Referral,Cairo,Maadi - Central
C033141,Tarek,Abdelaziz,Male,2004,Youth,Pending Review,2023-07-10,Merchant Referral,Giza,Mohandessin - Central
C033142,Aya,Sayed,Female,2001,Mass,Verified,2024-05-21,Agent Network,Giza,Haram - Central
C033143,Nancy,Helmy,Female,1990,Mass,Verified,2022-09-25,Organic,Cairo,Mokattam
C033144,Farah,Mahmoud,Female,2005,Youth,Verified,2025-04-19,Paid Social,Sharqia,Minya Al Qamh - Central
C033145,Mostafa,Helmy,Male,1976,Mass,Verified,2023-01-07,Referral,Gharbia,Tanta - Central
C033146,Amr,Fathy,Male,1987,Mass,Verified,2022-02-15,Merchant Referral,Cairo,Downtown
C033147,Ahmed,Soliman,Male,1998,Youth,Verified,2024-01-11,Merchant Referral,Assiut,New Assiut - Central
C033148,Mohamed,Abdelaziz,Male,1985,Mass,Verified,2022-12-06,Referral,Giza,Haram
C033149,Fady,Ashraf,Male,2004,Youth,Verified,2022-04-14,Organic,Giza,Haram - Central
C033150,Ahmed,Rizk,Male,1985,Mass,Restricted,2022-10-15,Referral,Kafr El Sheikh,Sidi Salem - Central
C033151,Khaled,Eid,Male,1977,Mass,Verified,2025-12-01,Paid Social,Giza,Sheikh Zayed
C033152,Ibrahim,Soliman,Male,1997,Mass,Verified,2025-11-25,Referral,Assiut,New Assiut - Central
C033153,Khaled,Rizk,Male,1996,Youth,Verified,2024-06-17,Organic,Cairo,Mokattam - Central
C033154,Tarek,Abdelaziz,Male,1975,Mass,Verified,2023-10-15,Organic,Suez,Ain Sokhna
C033155,Ali,Soliman,Male,2007,Youth,Verified,2022-03-28,Corporate Campaign,Giza,Dokki - Central
C033156,Sherif,Nassar,Male,1997,Mass,Verified,2026-05-22,Organic,Cairo,Nasr City - Central
C033157,Heba,Ashraf,Female,1977,Mass,Pending Review,2025-12-29,Merchant Referral,Beheira,Damanhur - Central
C033158,Menna,Abdelaziz,Female,2001,Mass,Verified,2026-05-06,Agent Network,Sharqia,Abu Hammad - Central
C033159,Mina,Hassan,Male,2005,Youth,Verified,2022-06-11,Organic,Beheira,Kafr El Dawwar - Central
C033160,Ziad,Sayed,Male,2006,Youth,Verified,2022-08-27,Referral,Port Said,Port Said
C033161,Peter,Saad,Male,1991,Affluent,Verified,2025-07-02,Referral,Giza,6th of October - Central
C033162,Sherif,Salah,Male,1978,Mass,Verified,2025-07-15,Organic,Monufia,Shebin El Kom - Central
C033163,Peter,Abdelaziz,Male,2004,Youth,Verified,2024-08-02,Agent Network,Dakahlia,Mansoura - Central
C033164,Yassin,Salah,Male,1995,Mass,Verified,2023-03-13,Organic,Cairo,Ain Shams
C033165,Tarek,Fouad,Male,2001,Youth,Verified,2022-04-29,Agent Network,Alexandria,Borg El Arab - Central
C033166,Ali,Nassar,Male,2006,Youth,Verified,2023-08-25,Organic,Assiut,Assiut
C033167,Khaled,Ashraf,Male,1996,Youth,Verified,2023-01-24,Merchant Referral,Giza,Faisal
C033168,Rania,Ahmed,Female,1996,Youth,Verified,2024-02-15,Agent Network,Cairo,Maadi
C033169,Khaled,Sayed,Male,2001,Youth,Verified,2023-10-20,Organic,Dakahlia,Mit Ghamr
C033170,Ziad,Kamal,Male,1985,Mass,Verified,2024-05-14,Organic,Cairo,Heliopolis
C033171,Jana,Helmy,Female,2005,Youth,Verified,2022-07-19,Corporate Campaign,Giza,6th of October - Central
C033172,Menna,Fathy,Female,1996,Mass,Pending Review,2023-06-06,Merchant Referral,Monufia,Sadat City
C033173,Hager,Ashraf,Female,1984,Mass,Verified,2023-06-13,Organic,Giza,Haram - Central
C033174,Rania,Shawky,Female,2007,Youth,Restricted,2022-03-08,Referral,Giza,Sheikh Zayed - Central
C033175,Farah,Abdelrahman,Female,1977,Mass,Verified,2023-10-29,Organic,Cairo,Mokattam
C033176,Mina,Gaber,Male,1996,Youth,Verified,2022-08-10,Organic,Qalyubia,Banha
C033177,Khaled,Abdelrahman,Male,1980,Mass,Verified,2025-01-04,Referral,Alexandria,Borg El Arab
C033178,Sara,Soliman,Female,2006,Youth,Verified,2024-05-08,Corporate Campaign,Dakahlia,Aga
C033179,Nour,Ashraf,Female,1981,Mass,Verified,2024-01-07,Referral,Gharbia,Zefta - Central
C033180,Sherif,Rizk,Male,1999,Youth,Verified,2022-07-14,Organic,Giza,Faisal - Central
C033181,Sherif,Nassar,Male,1987,Mass,Verified,2022-03-19,Referral,Alexandria,Agami - Central
C033182,Ibrahim,Kamal,Male,1987,Mass,Verified,2024-02-28,Organic,Cairo,Shubra - Central
C033183,Peter,Ahmed,Male,1997,Youth,Verified,2024-01-23,Organic,Cairo,New Cairo - Central
C033184,Omar,Salah,Male,1979,Mass,Verified,2026-06-04,Paid Social,Giza,Faisal
C033185,Nancy,Shawky,Female,1982,Mass,Verified,2022-09-30,Organic,Qalyubia,Banha - Central
C033186,Mohamed,Abdelrahman,Male,1989,Mass,Verified,2022-07-15,Organic,Beheira,Rashid - Central
C033187,Youssef,Kamal,Male,1976,Affluent,Verified,2024-09-14,Paid Social,Cairo,Heliopolis
C033188,Sherif,Abdelrahman,Male,2006,Youth,Verified,2022-03-12,Paid Social,Cairo,Nasr City - Central
C033189,Mona,Samir,Female,1982,Mass,Verified,2023-01-16,Merchant Referral,Minya,Samalut
C033190,Tarek,Mahmoud,Male,1986,Mass,Verified,2023-06-26,Organic,Dakahlia,Talkha - Central
C033191,Omar,Abdelrahman,Male,2000,Youth,Verified,2026-05-06,Referral,Damietta,Faraskour - Central
C033192,Mina,Abdelrahman,Male,2001,Mass,Verified,2025-12-09,Organic,Dakahlia,Aga - Central
C033193,Mariam,Ibrahim,Female,1980,Mass,Verified,2023-04-28,Organic,Sohag,Girga
C033194,Rana,Eid,Female,1998,Mass,Verified,2024-03-25,Referral,Alexandria,Stanley - Central
C033195,Sherif,Rizk,Male,1970,Microbusiness,Verified,2025-03-02,Organic,Giza,Mohandessin
C033196,Ibrahim,Farag,Male,1986,Mass,Verified,2022-11-23,Corporate Campaign,Sharqia,Belbeis
C033197,Maya,Shawky,Female,1975,Mass,Verified,2025-02-02,Organic,Dakahlia,Belqas
C033198,Nancy,Nassar,Female,1986,Mass,Verified,2023-05-12,Organic,Giza,Dokki
C033199,Karim,Kamal,Male,2002,Youth,Verified,2023-07-09,Agent Network,Giza,Imbaba - Central
C033200,Dina,Abdelaziz,Female,1996,Youth,Verified,2024-09-04,Referral,Gharbia,Zefta - Central
C033201,Ali,Farag,Male,2004,Youth,Verified,2023-03-02,Agent Network,Red Sea,Safaga
C033202,Heba,Gaber,Female,2001,Youth,Verified,2022-02-10,Paid Social,Gharbia,Tanta
C033203,Dina,Soliman,Female,1996,Youth,Verified,2024-01-29,Corporate Campaign,Giza,Faisal
C033204,Ahmed,Salah,Male,1980,Affluent,Verified,2022-06-12,Organic,Giza,Imbaba - Central
C033205,Tarek,Fouad,Male,1989,Mass,Verified,2023-03-05,Paid Social,Cairo,New Cairo - Central
C033206,Reem,Mahmoud,Female,2000,Mass,Verified,2022-12-31,Agent Network,Sharqia,Zagazig
C033207,Fady,Kamal,Male,1993,Microbusiness,Verified,2023-02-11,Organic,Giza,Sheikh Zayed
C033208,Mariam,Abdelrahman,Female,1998,Mass,Verified,2023-06-10,Paid Social,Sohag,Girga
C033209,Rana,Abdelaziz,Female,1989,Mass,Verified,2022-02-08,Organic,Cairo,Shubra
C033210,Youssef,Farag,Male,2007,Youth,Verified,2023-04-19,Organic,Assiut,New Assiut - Central
